,time,open,high,low,close,volume
0,2021-02-09 00:00:00+00:00,0.07,0.08393,0.07,0.08215,210153.26673462
1,2021-02-09 04:00:00+00:00,0.08182,0.10621,0.0791,0.07924,1244776.8885217
2,2021-02-09 08:00:00+00:00,0.07924,0.08078,0.07704,0.07977,2123019.21098857
3,2021-02-09 12:00:00+00:00,0.07984,0.1311,0.07,0.07281,28440022.30406749
4,2021-02-09 16:00:00+00:00,0.07281,0.07451,0.06316,0.07246,19154272.42362398
5,2021-02-09 20:00:00+00:00,0.07246,0.07328,0.0683,0.07,11432709.27742028
6,2021-02-10 00:00:00+00:00,0.07001,0.07228,0.069,0.0702,8249260.8236127
7,2021-02-10 04:00:00+00:00,0.07009,0.07676,0.06906,0.07486,8555806.01023273
8,2021-02-10 08:00:00+00:00,0.07489,0.0754,0.07088,0.0723,8143263.62944234
9,2021-02-10 12:00:00+00:00,0.07221,0.0812,0.06664,0.07556,28007084.13539428
10,2021-02-10 16:00:00+00:00,0.07556,0.07812,0.0722,0.07389,14074594.33572647
11,2021-02-10 20:00:00+00:00,0.07402,0.0745,0.0719,0.07251,7972854.92488927
12,2021-02-11 00:00:00+00:00,0.07251,0.07353,0.07114,0.07336,7633101.66430584
13,2021-02-11 04:00:00+00:00,0.07342,0.0735,0.07162,0.07205,8398589.63409515
14,2021-02-11 08:00:00+00:00,0.07205,0.07511,0.07168,0.07278,9674108.36669195
15,2021-02-11 12:00:00+00:00,0.07278,0.0736,0.0715,0.07152,14373429.78276049
16,2021-02-11 16:00:00+00:00,0.07154,0.07269,0.068,0.07014,17877383.04672028
17,2021-02-11 20:00:00+00:00,0.07016,0.0711,0.06891,0.0696,8476384.32084852
18,2021-02-12 00:00:00+00:00,0.0696,0.06984,0.06103,0.06308,20149754.53839235
19,2021-02-12 04:00:00+00:00,0.06285,0.06786,0.06254,0.06462,11636897.9215053
20,2021-02-12 08:00:00+00:00,0.06462,0.06852,0.0646,0.06784,9061169.49920184
21,2021-02-12 12:00:00+00:00,0.06784,0.06925,0.06634,0.06725,8035767.53518807
22,2021-02-12 16:00:00+00:00,0.06728,0.06886,0.06715,0.06788,6762977.98369853
23,2021-02-12 20:00:00+00:00,0.06788,0.073,0.06778,0.06977,22196106.4801819
24,2021-02-13 00:00:00+00:00,0.06977,0.07173,0.06915,0.06959,6862286.27905586
25,2021-02-13 04:00:00+00:00,0.06958,0.07009,0.06809,0.06891,4494770.42799349
26,2021-02-13 08:00:00+00:00,0.06891,0.07017,0.06582,0.06745,6212149.08402414
27,2021-02-13 12:00:00+00:00,0.06725,0.0698,0.06693,0.06851,4711889.52126088
28,2021-02-13 16:00:00+00:00,0.06865,0.06968,0.06714,0.06723,4885397.24606279
29,2021-02-13 20:00:00+00:00,0.06719,0.06736,0.06582,0.06626,6126763.90325171
30,2021-02-14 00:00:00+00:00,0.06626,0.06642,0.064,0.06449,6043173.60630026
31,2021-02-14 04:00:00+00:00,0.06445,0.0659,0.06284,0.065,6631245.36175558
32,2021-02-14 08:00:00+00:00,0.06501,0.06604,0.06323,0.06362,5174612.79115304
33,2021-02-14 12:00:00+00:00,0.06365,0.06378,0.05557,0.05984,16770782.31348726
34,2021-02-14 16:00:00+00:00,0.05984,0.0636,0.05738,0.05964,14375802.77961301
35,2021-02-14 20:00:00+00:00,0.05968,0.06511,0.05684,0.06266,17710464.02239618
36,2021-02-15 00:00:00+00:00,0.06266,0.06381,0.04674,0.05323,27857872.60557318
37,2021-02-15 04:00:00+00:00,0.05334,0.05548,0.04749,0.05492,15867763.10947778
38,2021-02-15 08:00:00+00:00,0.05492,0.06091,0.05411,0.05918,8776170.0684256
39,2021-02-15 12:00:00+00:00,0.05923,0.06427,0.05813,0.0599,19263530.69032105
40,2021-02-15 16:00:00+00:00,0.05989,0.06144,0.05794,0.06011,10972551.13288875
41,2021-02-15 20:00:00+00:00,0.06023,0.06064,0.05455,0.05652,15034005.26927919
42,2021-02-16 00:00:00+00:00,0.05661,0.05984,0.0545,0.05924,11757931.13714349
43,2021-02-16 04:00:00+00:00,0.05926,0.05984,0.0571,0.05851,7846245.82035574
