,time,open,high,low,close,volume
0,2021-08-04 08:00:00+00:00,25.0,50.0,25.0,34.314,6010.20940332
1,2021-08-04 12:00:00+00:00,34.393,35.706,34.393,35.456,5592.77378218
2,2021-08-04 16:00:00+00:00,35.315,36.53,35.242,36.238,4894.80479095
3,2021-08-04 20:00:00+00:00,36.238,36.684,35.722,35.799,3486.3455887
4,2021-08-05 00:00:00+00:00,35.72,37.457,35.58,37.35,4473.56802142
5,2021-08-05 04:00:00+00:00,37.254,37.474,36.325,36.617,2463.61230518
6,2021-08-05 08:00:00+00:00,36.625,37.233,35.846,36.859,3460.21676099
7,2021-08-05 12:00:00+00:00,36.873,38.3,36.04,36.599,15125.4558486
8,2021-08-05 16:00:00+00:00,36.68,37.399,36.111,36.831,4635.02745539
9,2021-08-05 20:00:00+00:00,36.879,37.898,36.842,37.35,2964.1537554
10,2021-08-06 00:00:00+00:00,37.388,37.514,35.816,35.936,3712.78940491
11,2021-08-06 04:00:00+00:00,35.936,37.072,35.71,36.979,2833.24224773
12,2021-08-06 08:00:00+00:00,37.039,37.248,36.824,37.051,2592.4120186
13,2021-08-06 12:00:00+00:00,36.976,39.635,36.724,39.635,9005.43290713
14,2021-08-06 16:00:00+00:00,39.631,40.444,39.214,39.809,7220.81247349
15,2021-08-06 20:00:00+00:00,39.815,39.968,38.925,39.535,2716.33871938
16,2021-08-07 00:00:00+00:00,39.402,40.094,38.787,40.094,3782.04058729
17,2021-08-07 04:00:00+00:00,40.094,40.96,38.909,39.56,6410.24155412
18,2021-08-07 08:00:00+00:00,39.479,40.515,39.264,40.014,3846.01070656
19,2021-08-07 12:00:00+00:00,40.014,40.302,38.37,38.558,6463.05727389
20,2021-08-07 16:00:00+00:00,38.552,38.912,37.5,38.65,4726.60783299
21,2021-08-07 20:00:00+00:00,38.647,39.579,38.541,39.333,2551.16167857
22,2021-08-08 00:00:00+00:00,39.45,39.517,37.971,38.716,2989.82862416
23,2021-08-08 04:00:00+00:00,38.779,39.386,38.28,38.756,1499.1971652
24,2021-08-08 08:00:00+00:00,38.82,39.2,38.235,38.326,1730.71197899
25,2021-08-08 12:00:00+00:00,38.287,38.812,37.378,37.699,3278.84804194
26,2021-08-08 16:00:00+00:00,37.798,37.839,36.846,37.399,3328.72659814
27,2021-08-08 20:00:00+00:00,37.399,38.408,37.087,37.715,2041.53819527
28,2021-08-09 00:00:00+00:00,37.714,37.898,36.384,37.391,2338.00048726
29,2021-08-09 04:00:00+00:00,37.376,37.742,37.02,37.742,789.76464535
30,2021-08-09 08:00:00+00:00,37.742,39.348,37.728,39.203,5650.85063381
31,2021-08-09 12:00:00+00:00,39.347,39.94,38.457,39.886,10968.54106236
32,2021-08-09 16:00:00+00:00,39.923,39.974,39.1,39.194,5356.05873015
33,2021-08-09 20:00:00+00:00,39.277,39.533,38.026,38.767,9098.55504025
34,2021-08-10 00:00:00+00:00,38.687,40.699,38.266,39.8,3615.85504273
35,2021-08-10 04:00:00+00:00,39.8,40.25,39.205,40.013,3929.10413937
36,2021-08-10 08:00:00+00:00,40.018,40.808,39.6,40.788,7407.51483177
37,2021-08-10 12:00:00+00:00,40.791,41.66,39.87,40.026,4991.11706839
38,2021-08-10 16:00:00+00:00,40.174,40.64,39.166,40.541,6435.68084201
39,2021-08-10 20:00:00+00:00,40.64,41.4,40.246,40.7,6789.58528777
40,2021-08-11 00:00:00+00:00,40.69,41.9,40.69,41.721,4451.16358364
41,2021-08-11 04:00:00+00:00,41.721,43.9,41.477,42.529,8445.87169451
42,2021-08-11 08:00:00+00:00,42.483,42.9,41.989,42.593,3783.9768384
43,2021-08-11 08:00:00+00:00,42.483,42.9,41.989,42.593,3783.9768384
44,2021-08-11 12:00:00+00:00,42.593,43.5,42.274,42.521,11332.52295277
45,2021-08-11 16:00:00+00:00,42.613,43.438,42.246,43.438,3660.80916616
46,2021-08-11 20:00:00+00:00,43.44,43.668,41.41,41.7,4520.31337063
47,2021-08-12 00:00:00+00:00,41.701,43.373,41.557,42.95,3229.29909581
48,2021-08-12 04:00:00+00:00,43.0,43.048,40.286,41.399,4479.88885081
49,2021-08-12 08:00:00+00:00,41.408,41.858,40.796,41.024,2706.77973241
50,2021-08-12 12:00:00+00:00,40.856,41.301,39.4,39.814,5774.38067987
51,2021-08-12 16:00:00+00:00,39.911,41.201,39.4,41.201,3590.28173916
52,2021-08-12 20:00:00+00:00,41.202,41.412,39.598,41.136,5054.77431796
53,2021-08-13 00:00:00+00:00,41.136,46.045,40.724,46.045,5724.8624715
54,2021-08-13 04:00:00+00:00,46.046,46.875,42.498,43.632,7463.58652509
55,2021-08-13 08:00:00+00:00,43.632,44.63,43.5,44.36,4384.24689037
56,2021-08-13 12:00:00+00:00,44.39,44.592,42.89,43.58,8249.67397854
57,2021-08-13 16:00:00+00:00,43.575,43.987,43.255,43.534,5253.77111006
58,2021-08-13 20:00:00+00:00,43.502,44.977,43.436,44.949,8315.80361236
