,time,open,high,low,close,volume
0,2019-07-04 00:00:00+00:00,0.088,0.089999,0.078127,0.079,34081.24497502
1,2019-07-05 00:00:00+00:00,0.079,0.0825,0.076302,0.076627,61018.35258499
2,2019-07-06 00:00:00+00:00,0.08097,0.08097,0.076002,0.080198,42602.16519987
3,2019-07-07 00:00:00+00:00,0.077301,0.0804,0.076011,0.079074,63554.97437432
4,2019-07-08 00:00:00+00:00,0.079074,0.093999,0.078269,0.080363,433878.17278164
5,2019-07-09 00:00:00+00:00,0.080363,0.081454,0.075,0.078076,311904.24257248
6,2019-07-09 00:00:00+00:00,0.080363,0.081454,0.075,0.078076,311904.24257248
7,2019-07-10 00:00:00+00:00,0.078076,0.087001,0.069665,0.072504,557429.91971542
8,2019-07-11 00:00:00+00:00,0.073424,0.073558,0.06245,0.065073,422799.34751496
9,2019-07-12 00:00:00+00:00,0.065322,0.075863,0.063471,0.069791,438548.18472463
10,2019-07-13 00:00:00+00:00,0.069791,0.075863,0.040995,0.067012,633835.6511
11,2019-07-14 00:00:00+00:00,0.067012,0.085,0.03,0.059324,412846.79498249
12,2019-07-15 00:00:00+00:00,0.058645,0.075,0.052001,0.058979,432210.84329492
13,2019-07-16 00:00:00+00:00,0.059387,0.06066,0.050681,0.051877,525446.47454401
14,2019-07-17 00:00:00+00:00,0.051782,0.058163,0.046168,0.054886,477241.41325599
15,2019-07-18 00:00:00+00:00,0.05527,0.060999,0.053265,0.058394,586299.32204481
16,2019-07-19 00:00:00+00:00,0.058363,0.067,0.056122,0.060001,386144.70533641
17,2019-07-20 00:00:00+00:00,0.060202,0.066999,0.059935,0.062387,457677.75076456
18,2019-07-21 00:00:00+00:00,0.062245,0.066999,0.059387,0.061428,411752.62623738
19,2019-07-22 00:00:00+00:00,0.061469,0.065,0.054,0.059795,476568.32589027
20,2019-07-23 00:00:00+00:00,0.060155,0.061151,0.055306,0.055665,512076.90018747
21,2019-07-24 00:00:00+00:00,0.055314,0.063499,0.054,0.05829,246804.71584099
22,2019-07-25 00:00:00+00:00,0.058262,0.08,0.055,0.058736,356128.44893012
23,2019-07-26 00:00:00+00:00,0.058535,0.074,0.056983,0.062263,459403.7316011
24,2019-07-27 00:00:00+00:00,0.062262,0.064545,0.057285,0.059718,569222.09375627
25,2019-07-28 00:00:00+00:00,0.059617,0.059928,0.056689,0.059331,404824.82550878
26,2019-07-29 00:00:00+00:00,0.05963,0.06231,0.058164,0.060558,394351.20846742
27,2019-07-30 00:00:00+00:00,0.060558,0.06102,0.055796,0.059725,440436.7496
28,2019-07-31 00:00:00+00:00,0.059935,0.062976,0.058993,0.060209,314974.24381331
29,2019-08-01 00:00:00+00:00,0.060424,0.061611,0.058,0.058809,395689.64574633
30,2019-08-02 00:00:00+00:00,0.058798,0.059895,0.056754,0.057959,305770.98773148
31,2019-08-03 00:00:00+00:00,0.057947,0.05896,0.056754,0.057891,225431.82528717
32,2019-08-04 00:00:00+00:00,0.057891,0.062665,0.056122,0.0563,324421.53224535
33,2019-08-05 00:00:00+00:00,0.0563,0.058031,0.05,0.056407,378773.59621248
34,2019-08-06 00:00:00+00:00,0.056181,0.062,0.053265,0.053826,393703.70535476
35,2019-08-07 00:00:00+00:00,0.053622,0.062,0.051277,0.052117,404426.12086884
36,2019-08-08 00:00:00+00:00,0.0521,0.053509,0.05,0.052471,409062.24523011
37,2019-08-09 00:00:00+00:00,0.052779,0.052779,0.046175,0.048,649011.4859
38,2019-08-10 00:00:00+00:00,0.048086,0.054499,0.04617,0.051853,936256.53647166
39,2019-08-11 00:00:00+00:00,0.051853,0.061959,0.049936,0.055083,619278.45732035
40,2019-08-12 00:00:00+00:00,0.055083,0.055083,0.052565,0.053335,417479.22222217
41,2019-08-13 00:00:00+00:00,0.053335,0.05334,0.050077,0.052818,425336.64755988
42,2019-08-14 00:00:00+00:00,0.052972,0.0535,0.046744,0.046884,619433.40576878
43,2019-08-15 00:00:00+00:00,0.047031,0.0545,0.045074,0.047591,706184.01276216
44,2019-08-16 00:00:00+00:00,0.047318,0.047441,0.044327,0.046663,280637.68157873
45,2019-08-17 00:00:00+00:00,0.046735,0.048006,0.031,0.047552,442529.6427858
46,2019-08-18 00:00:00+00:00,0.047788,0.051004,0.046745,0.050544,476926.01562308
47,2019-08-19 00:00:00+00:00,0.050548,0.051011,0.049518,0.050281,447954.38751825
48,2019-08-20 00:00:00+00:00,0.050281,0.050986,0.048359,0.049455,420467.30480467
49,2019-08-21 00:00:00+00:00,0.049614,0.049844,0.046367,0.047866,294138.76761462
50,2019-08-22 00:00:00+00:00,0.04814,0.051623,0.047,0.0495,191371.80240259
51,2019-08-23 00:00:00+00:00,0.0495,0.050975,0.048984,0.049501,106883.50144032
52,2019-08-24 00:00:00+00:00,0.049844,0.051399,0.048438,0.050328,63678.66324867
53,2019-08-25 00:00:00+00:00,0.050609,0.052999,0.048504,0.05,250408.48060704
54,2019-08-26 00:00:00+00:00,0.049969,0.050692,0.048589,0.0497,46392.58871182
55,2019-08-27 00:00:00+00:00,0.049705,0.050003,0.048,0.049754,84545.39540998
56,2019-08-28 00:00:00+00:00,0.049763,0.050151,0.045085,0.04605,590049.55360146
57,2019-08-29 00:00:00+00:00,0.045829,0.045829,0.043232,0.044399,251766.5547
58,2019-08-30 00:00:00+00:00,0.044173,0.045564,0.043759,0.044797,29295.5318
59,2019-08-31 00:00:00+00:00,0.044434,0.048,0.043935,0.045252,134081.10046541
60,2019-09-01 00:00:00+00:00,0.044859,0.045185,0.043847,0.044207,103900.6008
61,2019-09-02 00:00:00+00:00,0.04414,0.048,0.043432,0.044968,255031.95709755
62,2019-09-03 00:00:00+00:00,0.045285,0.04995,0.044,0.04646,110646.7661
63,2019-09-04 00:00:00+00:00,0.04647,0.046607,0.044987,0.045315,730123.4257
64,2019-09-05 00:00:00+00:00,0.04513,0.045285,0.043764,0.044534,107203.81615149
65,2019-09-06 00:00:00+00:00,0.044402,0.045051,0.0406,0.044094,271666.3466
66,2019-09-07 00:00:00+00:00,0.044203,0.046441,0.043557,0.04575,192486.94707727
67,2019-09-08 00:00:00+00:00,0.045989,0.047499,0.043847,0.046423,449785.35157223
68,2019-09-09 00:00:00+00:00,0.046693,0.047346,0.045285,0.046973,320272.13149286
69,2019-09-10 00:00:00+00:00,0.046977,0.047994,0.045783,0.046459,285743.344
70,2019-09-11 00:00:00+00:00,0.04632,0.046928,0.04435,0.044941,80292.85408676
71,2019-09-12 00:00:00+00:00,0.045051,0.046286,0.044248,0.045516,78362.7613
72,2019-09-13 00:00:00+00:00,0.045079,0.045799,0.044857,0.045799,170179.5348
73,2019-09-14 00:00:00+00:00,0.045694,0.160204,0.044774,0.046338,711244.62963897
74,2019-09-15 00:00:00+00:00,0.046335,0.047946,0.046004,0.046658,110545.94482917
75,2019-09-16 00:00:00+00:00,0.046658,0.047935,0.045754,0.047,259323.98080028
76,2019-09-17 00:00:00+00:00,0.047,0.053999,0.0465,0.048852,1042905.7929624
77,2019-09-18 00:00:00+00:00,0.048906,0.089,0.04867,0.05289,1269871.34062008
78,2019-09-19 00:00:00+00:00,0.052893,0.054488,0.048663,0.052595,1038935.3174371
79,2019-09-20 00:00:00+00:00,0.05215,0.052584,0.050344,0.052584,374539.43195509
80,2019-09-21 00:00:00+00:00,0.052602,0.0545,0.050495,0.051754,503507.75911852
81,2019-09-22 00:00:00+00:00,0.051687,0.051809,0.047757,0.049058,996847.65035823
82,2019-09-23 00:00:00+00:00,0.04875,0.053081,0.046098,0.046098,1011999.93907411
83,2019-09-24 00:00:00+00:00,0.046014,0.053,0.0002,0.037599,2611623.94685781
84,2019-09-25 00:00:00+00:00,0.037493,0.053,0.0365,0.039002,1091039.49516507
85,2019-09-26 00:00:00+00:00,0.03923,0.04218,0.034,0.037951,1621270.77825084
86,2019-09-27 00:00:00+00:00,0.038175,0.039796,0.036993,0.03896,457484.16276314
87,2019-09-28 00:00:00+00:00,0.039282,0.040999,0.038069,0.038536,572676.06100307
88,2019-09-29 00:00:00+00:00,0.038524,0.038637,0.036027,0.037373,239142.34229745
89,2019-09-30 00:00:00+00:00,0.037197,0.039358,0.036,0.038776,220558.86179649
90,2019-10-01 00:00:00+00:00,0.038753,0.04,0.038024,0.038102,271493.4223
91,2019-10-02 00:00:00+00:00,0.038211,0.039788,0.036,0.039474,961576.06285985
92,2019-10-03 00:00:00+00:00,0.039203,0.040999,0.0375,0.038284,823917.11445857
93,2019-10-04 00:00:00+00:00,0.038174,0.04001,0.0375,0.039364,330608.08968508
94,2019-10-05 00:00:00+00:00,0.039686,0.039695,0.038643,0.039359,124085.63861113
95,2019-10-06 00:00:00+00:00,0.039541,0.039857,0.038278,0.038719,454304.1965
96,2019-10-07 00:00:00+00:00,0.038473,0.04171,0.03817,0.041311,295158.27733152
97,2019-10-08 00:00:00+00:00,0.041384,0.052,0.040335,0.041123,281321.71096803
98,2019-10-09 00:00:00+00:00,0.041081,0.0445,0.040699,0.042558,537291.26146402
99,2019-10-10 00:00:00+00:00,0.042639,0.042659,0.040722,0.041816,156639.8212783
100,2019-10-11 00:00:00+00:00,0.041412,0.043189,0.0399,0.040128,435406.5984
101,2019-10-12 00:00:00+00:00,0.040133,0.040892,0.040084,0.040487,299677.03969363
